UTC,Dp,Dta,Dts,EV,QFE,QFF,QNH,RF,RH,S,SR,ST1,ST2,ST3,ST4,Sx,T
28/10/2007 18:30,5.9,182,0,411.7,1011.1,1014.7,1014.7,0,95.4,0,22,14.1,16.8,18.5,19.6,0,6.68
28/10/2007 18:40,6,182,0,411.7,1011.1,1014.7,1014.7,0,96.5,0,11,14,16.7,18.5,19.6,0,6.6
28/10/2007 18:50,5.9,182,0,411.7,1011.1,1014.7,1014.7,0,97.2,0,11,13.9,16.7,18.5,19.6,0,6.35
28/10/2007 19:00,5.9,182,0,411.7,1010.9,1014.5,1014.5,0,97.3,0,17,13.8,16.6,18.5,19.6,0,6.3
28/10/2007 19:10,5.2,147,28,411.7,1010.8,1014.5,1014.4,0,97.3,0,22,13.7,16.6,18.4,19.6,0,5.66
28/10/2007 19:20,5.2,123,0,411.7,1010.8,1014.4,1014.4,0,97.4,0,13,13.6,16.5,18.4,19.6,0,5.68
28/10/2007 19:30,5.3,124,0,411.7,1010.7,1014.3,1014.3,0,97.4,0,19,13.5,16.5,18.4,19.6,0,5.69
28/10/2007 19:40,5.2,124,0,411.7,1010.7,1014.3,1014.3,0,97.4,0,13,13.5,16.4,18.4,19.6,0,5.67
28/10/2007 19:50,5.1,124,0,411.7,1010.7,1014.4,1014.3,0,97.4,0,6,13.4,16.4,18.4,19.6,0,5.5
28/10/2007 20:00,5,124,0,411.7,1010.7,1014.4,1014.3,0,97.5,0,16,13.3,16.4,18.4,19.6,0,5.44
28/10/2007 20:10,4.9,124,0,411.7,1010.8,1014.5,1014.4,0,97.5,0,16,13.2,16.3,18.4,19.6,0,5.32
28/10/2007 20:20,4.8,120,4,411.7,1010.7,1014.4,1014.3,0,97.5,0,13,13.1,16.3,18.4,19.6,0,5.23
28/10/2007 20:30,4.6,102,1,411.6,1010.8,1014.5,1014.4,0,97.5,0,5,13.1,16.2,18.3,19.6,1,5.05
28/10/2007 20:40,4.8,101,0,411.6,1010.8,1014.5,1014.4,0,97.6,0,20,13,16.2,18.3,19.6,0,5.15
28/10/2007 20:50,4.8,92,5,411.6,1010.8,1014.5,1014.4,0,97.6,0,15,12.9,16.1,18.3,19.6,0,5.15
28/10/2007 21:00,4.6,88,0,411.6,1010.9,1014.6,1014.5,0,97.6,0,21,12.8,16.1,18.3,19.6,0,5.01
28/10/2007 21:10,4.8,88,0,411.6,1010.9,1014.6,1014.5,0,97.6,0,20,12.7,16,18.3,19.6,0,5.18
28/10/2007 21:20,4.7,76,11,411.6,1010.9,1014.6,1014.5,0,97.7,0,21,12.7,16,18.3,19.6,0,5.08
28/10/2007 21:30,4.4,62,0,411.6,1010.9,1014.6,1014.5,0,97.7,0,27,12.6,15.9,18.2,19.6,0,4.84
28/10/2007 21:40,4.4,62,0,411.6,1010.9,1014.6,1014.5,0,97.7,0,32,12.5,15.9,18.2,19.6,0,4.81
28/10/2007 21:50,4.8,65,1,411.6,1011,1014.7,1014.6,0,97.7,0,41,12.5,15.8,18.2,19.6,0,5.2
28/10/2007 22:00,5,66,0,411.6,1011,1014.7,1014.6,0,97.7,0,89,12.4,15.8,18.2,19.6,0,5.42
28/10/2007 22:10,5.6,81,9,411.6,1011.1,1014.7,1014.7,0,97.8,0,118,12.3,15.7,18.2,19.6,0,6
28/10/2007 22:20,7,99,7,411.6,1011.1,1014.7,1014.7,0,97.9,2,153,12.3,15.7,18.2,19.6,4,7.31
28/10/2007 22:30,7.5,99,7,411.6,1011.1,1014.7,1014.7,0,97.9,2,198,12.3,15.6,18.2,19.6,4,7.88
28/10/2007 22:40,8.7,98,8,411.6,1011.2,1014.8,1014.8,0,97.9,2,237,12.2,15.6,18.1,19.6,4,9.03
28/10/2007 22:50,9.5,99,12,411.6,1011.2,1014.8,1014.8,0,97.5,4,281,12.2,15.5,18.1,19.6,5,9.88
28/10/2007 23:00,9,95,9,411.6,1011.2,1014.8,1014.8,0,90.1,3,316,12.3,15.5,18.1,19.6,4,10.6
28/10/2007 23:10,7.2,102,11,411.7,1011.3,1014.9,1014.9,0,75.4,4,390,12.3,15.4,18.1,19.6,5,11.49
28/10/2007 23:20,7,101,16,411.7,1011.2,1014.8,1014.8,0,70.9,3,281,12.4,15.4,18.1,19.6,5,12.12
28/10/2007 23:30,7.1,88,25,411.7,1011.2,1014.8,1014.8,0,68.7,4,428,12.5,15.3,18,19.6,7,12.8
28/10/2007 23:40,6.6,90,20,411.8,1011.2,1014.7,1014.8,0,63.2,5,502,12.6,15.3,18,19.6,7,13.45
28/10/2007 23:50,6.3,80,22,411.8,1011.2,1014.8,1014.8,0,62.6,5,305,12.8,15.3,18,19.6,8,13.32
29/10/2007 0:00,6.4,88,17,411.9,1011.1,1014.6,1014.7,0,59.8,5,467,13,15.2,18,19.6,8,14.18
29/10/2007 0:10,6.4,80,27,411.9,1011.1,1014.6,1014.7,0,58.9,5,730,13.2,15.2,18,19.6,7,14.4
29/10/2007 0:20,6.2,98,19,412,1011.1,1014.6,1014.7,0,55.6,5,685,13.5,15.2,17.9,19.6,8,15.03
29/10/2007 0:30,5.6,91,34,412.1,1011.2,1014.7,1014.8,0,51.2,5,692,13.7,15.2,17.9,19.6,8,15.7
29/10/2007 0:40,6.1,30,73,412.1,1011.1,1014.6,1014.7,0,51.1,3,822,14,15.2,17.9,19.6,8,16.26
29/10/2007 0:50,5.1,132,33,412.2,1011.1,1014.6,1014.7,0,47.4,5,803,14.3,15.2,17.9,19.6,8,16.35
29/10/2007 1:00,4.8,132,19,412.3,1011.1,1014.6,1014.7,0,48.1,4,275,14.6,15.2,17.9,19.6,8,15.82
29/10/2007 1:10,4.9,197,38,412.4,1011.1,1014.6,1014.7,0,48.3,3,279,15,15.2,17.9,19.5,6,15.81
29/10/2007 1:20,5.4,177,24,412.4,1011.2,1014.7,1014.8,0,47.1,4,326,15.3,15.2,17.8,19.6,8,16.78
29/10/2007 1:30,5.2,172,41,412.5,1011.1,1014.6,1014.7,0,45,5,1110,15.6,15.3,17.8,19.6,9,17.25
29/10/2007 1:40,4.6,178,25,412.6,1011.1,1014.6,1014.7,0,44.1,6,354,15.9,15.3,17.8,19.6,10,16.98
29/10/2007 1:50,4.8,215,24,412.7,1011,1014.5,1014.6,0,46.2,4,396,16.2,15.3,17.8,19.5,7,16.38
29/10/2007 2:00,4.9,189,25,412.8,1011,1014.5,1014.6,0,45.9,5,327,16.6,15.4,17.8,19.5,8,16.66
29/10/2007 2:10,5.4,199,19,412.8,1010.9,1014.4,1014.5,0,49.1,5,333,16.9,15.5,17.8,19.6,7,16.12
29/10/2007 2:20,6,213,21,412.9,1010.9,1014.4,1014.5,0,50.2,4,349,17.2,15.5,17.7,19.5,6,16.46
29/10/2007 2:30,6.1,203,32,412.9,1010.8,1014.3,1014.4,0,49.3,3,354,17.4,15.6,17.7,19.6,6,16.79
29/10/2007 2:40,6,185,20,413,1010.8,1014.3,1014.4,0,48.9,5,402,17.6,15.7,17.7,19.5,7,16.88
29/10/2007 2:50,4.5,222,27,413,1010.6,1014.1,1014.2,0,45.5,4,441,17.8,15.8,17.7,19.5,5,16.32
29/10/2007 3:00,6.3,235,35,413.1,1010.4,1013.9,1014,0,46.7,2,542,17.9,15.9,17.7,19.5,5,17.94
29/10/2007 3:10,5.8,239,20,413.2,1010.3,1013.8,1013.9,0,47.7,6,399,18.1,15.9,17.7,19.5,12,17
29/10/2007 3:20,5.1,218,26,413.2,1010.2,1013.7,1013.8,0,47.5,5,322,18.2,16,17.7,19.5,8,16.32
29/10/2007 3:30,5.7,231,21,413.3,1010.2,1013.7,1013.8,0,49,5,307,18.5,16.1,17.7,19.5,8,16.53
29/10/2007 3:40,5.7,197,28,413.3,1010,1013.5,1013.6,0,48.2,4,374,18.7,16.2,17.6,19.5,7,16.76
29/10/2007 3:50,5,224,25,413.3,1009.9,1013.4,1013.5,0,45.9,4,426,18.8,16.3,17.6,19.5,7,16.73
29/10/2007 4:00,5.8,225,29,413.4,1009.7,1013.2,1013.3,0,47.3,4,520,18.9,16.4,17.6,19.5,7,17.15
29/10/2007 4:10,5.6,189,48,413.5,1009.6,1013.1,1013.2,0,45.2,3,335,19,16.5,17.6,19.5,6,17.6
29/10/2007 4:20,6.3,211,25,413.5,1009.5,1013,1013.1,0,49.4,5,299,19.1,16.5,17.6,19.5,8,16.96
29/10/2007 4:30,6.8,214,31,413.6,1009.5,1013,1013.1,0,51.7,5,332,19.3,16.6,17.6,19.5,8,16.83
29/10/2007 4:40,6.7,212,30,413.6,1009.5,1013,1013.1,0,50.1,4,390,19.4,16.7,17.6,19.5,7,17.23
29/10/2007 4:50,6,232,30,413.7,1009.4,1012.9,1013,0,45.3,5,1337,19.5,16.8,17.6,19.5,9,18.06
29/10/2007 5:00,5.8,223,34,413.8,1009.3,1012.8,1012.9,0,45.5,6,1192,19.6,16.9,17.6,19.5,12,17.81
29/10/2007 5:10,6,208,31,414,1009.2,1012.7,1012.8,0,43.5,6,1099,19.7,16.9,17.6,19.5,11,18.74
29/10/2007 5:20,6.3,219,33,414.1,1009.1,1012.6,1012.7,0,44.8,7,1052,20,17,17.6,19.5,14,18.52
29/10/2007 5:30,6.8,232,32,414.3,1009.1,1012.6,1012.7,0,46.1,8,989,20.3,17.1,17.7,19.5,14,18.66
29/10/2007 5:40,7.2,234,29,414.4,1009,1012.5,1012.6,0,47.7,8,952,20.7,17.2,17.6,19.5,15,18.56
29/10/2007 5:50,7.4,236,29,414.5,1009,1012.5,1012.6,0,50.8,8,929,21.1,17.3,17.7,19.5,14,17.82
29/10/2007 6:00,7.8,231,31,414.7,1008.9,1012.4,1012.5,0,49.8,8,907,21.4,17.4,17.7,19.5,17,18.55
29/10/2007 6:10,7.9,229,29,414.8,1008.8,1012.3,1012.4,0,50.2,7,872,21.8,17.4,17.7,19.5,15,18.45
29/10/2007 6:20,7.5,224,31,414.9,1008.6,1012.1,1012.2,0,49.5,7,848,22.1,17.5,17.7,19.5,15,18.34
29/10/2007 6:30,7.2,233,31,415,1008.6,1012.1,1012.2,0,47.4,7,847,22.4,17.6,17.7,19.5,12,18.63
29/10/2007 6:40,6,215,34,415.1,1008.6,1012.1,1012.2,0,46,7,835,22.7,17.8,17.7,19.5,12,17.82
29/10/2007 6:50,5.8,234,27,415.3,1008.6,1012.1,1012.2,0,43.5,9,932,22.9,17.9,17.7,19.5,16,18.44
29/10/2007 7:00,5.6,221,31,415.3,1008.7,1012.2,1012.3,0,46.6,8,397,23.1,18,17.7,19.5,14,17.19
29/10/2007 7:10,6.8,229,30,415.4,1008.7,1012.2,1012.3,0,48.2,7,462,23.3,18.1,17.7,19.5,12,17.99
29/10/2007 7:20,6.2,234,25,415.5,1008.7,1012.2,1012.3,0,47.6,8,869,23.4,18.2,17.7,19.5,16,17.48
29/10/2007 7:30,7.5,232,28,415.6,1008.7,1012.2,1012.3,0,52.9,8,821,23.5,18.3,17.8,19.5,16,17.21
29/10/2007 7:40,7.6,232,29,415.7,1008.7,1012.2,1012.3,0,54.6,9,670,23.6,18.5,17.8,19.5,17,16.84
29/10/2007 7:50,7.8,231,27,415.8,1008.7,1012.2,1012.3,0,53.4,8,477,23.6,18.6,17.8,19.5,15,17.35
29/10/2007 8:00,7.8,226,33,415.8,1008.9,1012.4,1012.5,0,54.4,8,522,23.6,18.7,17.8,19.5,15,17.12
29/10/2007 8:10,8.8,227,30,415.9,1008.9,1012.4,1012.5,0,57.8,8,616,23.5,18.8,17.8,19.5,17,17.25
29/10/2007 8:20,9,233,28,416,1009,1012.5,1012.6,0,59.7,8,586,23.5,18.9,17.9,19.5,15,16.9
29/10/2007 8:30,8.8,230,28,416,1009,1012.5,1012.6,0,59.6,8,397,23.4,19,17.9,19.5,12,16.73
29/10/2007 8:40,8.4,219,35,416.1,1009,1012.5,1012.6,0,59.8,7,277,23.4,19.1,17.9,19.5,11,16.3
29/10/2007 8:50,8.3,228,32,416.1,1009.1,1012.6,1012.7,0,60.7,7,229,23.3,19.2,17.9,19.5,13,15.99
29/10/2007 9:00,8.1,220,29,416.2,1009.1,1012.6,1012.7,0,59.1,7,390,23.2,19.3,18,19.4,13,16.1
29/10/2007 9:10,8,224,28,416.2,1009.1,1012.6,1012.7,0,60.1,7,355,23,19.4,18,19.4,12,15.78
29/10/2007 9:20,8.5,227,29,416.2,1009.1,1012.6,1012.7,0,62.9,7,260,22.9,19.4,18,19.4,13,15.64
29/10/2007 9:30,8.9,228,28,416.2,1009.1,1012.6,1012.7,0,65.1,7,128,22.8,19.5,18,19.4,12,15.52
29/10/2007 9:40,9.1,215,29,416.2,1009.1,1012.6,1012.7,0,66.1,6,95,22.6,19.5,18.1,19.4,10,15.39
29/10/2007 9:50,8.5,54,93,416.2,1009.2,1012.7,1012.8,0,65.4,6,54,22.5,19.6,18.1,19.4,10,14.94
29/10/2007 10:00,7.8,213,26,416.2,1009.2,1012.7,1012.8,0,63.6,6,56,22.3,19.6,18.1,19.4,9,14.71
29/10/2007 10:10,7.9,209,24,416.2,1009.2,1012.7,1012.8,0,65.1,5,25,22.1,19.7,18.1,19.4,9,14.46
29/10/2007 10:20,7.6,217,31,416.2,1009.2,1012.7,1012.8,0,64,5,24,21.9,19.7,18.1,19.4,10,14.34
29/10/2007 10:30,7.5,211,22,416.2,1009.2,1012.7,1012.8,0,64,5,23,21.7,19.7,18.2,19.4,8,14.22
29/10/2007 10:40,7.5,205,19,416.2,1009.2,1012.7,1012.8,0,65.5,4,21,21.5,19.7,18.2,19.4,6,13.95
29/10/2007 10:50,7.7,201,13,416.2,1009.3,1012.8,1012.9,0,67.2,4,18,21.3,19.7,18.2,19.4,5,13.72
29/10/2007 11:00,7.9,193,14,416.2,1009.4,1012.9,1013,0,69.1,4,4,21.1,19.7,18.3,19.4,8,13.54
29/10/2007 11:10,8.1,194,14,416.2,1009.4,1012.9,1013,0,70.5,4,15,20.9,19.8,18.3,19.4,7,13.38
29/10/2007 11:20,8.2,193,13,416.2,1009.4,1012.9,1013,0,71.9,4,18,20.7,19.7,18.3,19.4,6,13.24
29/10/2007 11:30,8.5,191,15,416.2,1009.5,1013,1013.1,0,73,4,18,20.5,19.7,18.3,19.4,6,13.28
29/10/2007 11:40,8.5,182,5,416.2,1009.5,1013,1013.1,0,74,2,18,20.3,19.7,18.4,19.4,6,13.06
29/10/2007 11:50,8.6,186,6,416.2,1009.6,1013.1,1013.2,0,75.7,2,20,20.2,19.7,18.4,19.4,4,12.78
29/10/2007 12:00,8.8,185,11,416.2,1009.6,1013.2,1013.2,0,77.2,3,17,20,19.7,18.4,19.4,6,12.69
29/10/2007 12:10,8.9,196,15,416.2,1009.6,1013.1,1013.2,0,76.8,4,19,19.8,19.6,18.4,19.4,6,12.9
29/10/2007 12:20,8.9,205,28,416.2,1009.7,1013.2,1013.3,0,75.8,3,9,19.7,19.6,18.5,19.4,6,13.09
29/10/2007 12:30,8.6,197,16,416.2,1009.8,1013.3,1013.4,0,73.6,4,11,19.5,19.6,18.5,19.4,7,13.31
29/10/2007 12:40,8.5,197,13,416.2,1009.9,1013.4,1013.5,0,73.2,4,9,19.4,19.5,18.5,19.4,7,13.22
29/10/2007 12:50,8.4,192,12,416.2,1009.9,1013.4,1013.5,0,73.7,4,12,19.2,19.5,18.5,19.4,7,13.04
29/10/2007 13:00,8.3,187,12,416.2,1009.9,1013.5,1013.5,0,74.6,4,9,19.1,19.5,18.5,19.4,6,12.76
29/10/2007 13:10,8.4,186,10,416.2,1009.9,1013.5,1013.5,0,75.1,5,14,19,19.4,18.6,19.4,9,12.73
29/10/2007 13:20,8.3,182,9,416.2,1009.8,1013.4,1013.4,0,76.1,4,17,18.9,19.4,18.6,19.4,5,12.45
29/10/2007 13:30,8.2,178,9,416.2,1009.9,1013.5,1013.5,0,77,3,24,18.7,19.3,18.6,19.4,5,12.19
29/10/2007 13:40,8.1,184,5,416.2,1009.9,1013.5,1013.5,0,78.1,3,15,18.6,19.3,18.6,19.4,5,11.86
29/10/2007 13:50,8.1,190,6,416.2,1009.8,1013.4,1013.4,0,79.6,3,17,18.5,19.2,18.6,19.4,4,11.52
29/10/2007 14:00,8.2,192,5,416.2,1009.7,1013.3,1013.3,0,82,2,18,18.4,19.2,18.6,19.4,4,11.17
29/10/2007 14:10,8.5,182,10,416.1,1009.7,1013.3,1013.3,0,84.5,2,19,18.2,19.1,18.7,19.4,4,11.03
29/10/2007 14:20,8.7,159,4,416.1,1009.7,1013.3,1013.3,0,86.2,2,19,18.1,19.1,18.7,19.4,5,10.97
29/10/2007 14:30,8.7,179,11,416.1,1009.6,1013.2,1013.2,0,87.2,0,18,18,19,18.7,19.4,2,10.79
29/10/2007 14:40,8.6,172,0,416.1,1009.6,1013.2,1013.2,0,88.2,0,18,17.9,19,18.7,19.4,0,10.52
29/10/2007 14:50,8.3,171,0,416.1,1009.5,1013.1,1013.1,0,88.4,0,26,17.7,18.9,18.7,19.4,0,10.18
29/10/2007 15:00,8.1,170,0,416.1,1009.4,1013,1013,0,88.5,0,7,17.6,18.9,18.7,19.4,0,9.95
29/10/2007 15:10,7.9,167,5,416.1,1009.3,1012.9,1012.9,0,88.9,0,19,17.5,18.8,18.7,19.4,0,9.64
29/10/2007 15:20,7.7,152,5,416.1,1009.3,1012.9,1012.9,0,89.8,2,20,17.4,18.8,18.7,19.4,4,9.37
29/10/2007 15:30,8,155,4,416.1,1009.2,1012.8,1012.8,0,91.3,2,13,17.2,18.7,18.7,19.4,4,9.36
29/10/2007 15:40,8.2,145,7,416.1,1009.2,1012.8,1012.8,0,92.5,3,13,17.1,18.7,18.7,19.4,4,9.45
29/10/2007 15:50,8.5,139,5,416.1,1009.1,1012.7,1012.7,0,93.3,3,19,17,18.6,18.7,19.4,4,9.61
29/10/2007 16:00,8.2,148,6,416.1,1009.1,1012.7,1012.7,0,93.2,2,18,16.9,18.6,18.7,19.4,4,9.27
29/10/2007 16:10,7.8,156,3,416.1,1009,1012.6,1012.6,0,93.4,0,15,16.8,18.5,18.7,19.4,0,8.86
29/10/2007 16:20,8,173,10,416,1008.9,1012.5,1012.5,0,94.8,0,20,16.7,18.4,18.7,19.4,0,8.85
29/10/2007 16:30,8.1,161,10,416,1008.8,1012.4,1012.4,0,95.7,2,12,16.6,18.4,18.7,19.4,4,8.75
29/10/2007 16:40,8.3,162,13,416,1008.8,1012.4,1012.4,0,96.9,1,15,16.5,18.3,18.8,19.4,4,8.78
29/10/2007 16:50,8.2,139,10,416,1008.7,1012.3,1012.3,0,97.4,0,15,16.4,18.2,18.7,19.4,0,8.62
29/10/2007 17:00,8,124,0,416,1008.7,1012.3,1012.3,0,97.4,0,19,16.3,18.2,18.7,19.4,0,8.43
29/10/2007 17:10,8.2,124,1,416,1008.7,1012.3,1012.3,0,97.5,0,19,16.2,18.1,18.7,19.4,0,8.65
29/10/2007 17:20,7.9,127,0,416,1008.7,1012.3,1012.3,0,97.5,0,23,16.1,18.1,18.7,19.4,0,8.29
29/10/2007 17:30,7.9,127,0,416,1008.7,1012.3,1012.3,0,97.5,0,13,16,18,18.7,19.4,0,8.32
29/10/2007 17:40,7.7,127,0,416,1008.7,1012.3,1012.3,0,97.5,0,20,15.9,18,18.7,19.4,0,8.1
29/10/2007 17:50,7.4,201,22,416,1008.8,1012.4,1012.4,0,97.5,0,17,15.8,17.9,18.7,19.4,0,7.81
29/10/2007 18:00,7.4,208,0,416,1008.8,1012.4,1012.4,0,97.6,0,15,15.7,17.9,18.7,19.4,0,7.84
29/10/2007 18:10,7.1,208,0,415.9,1008.8,1012.4,1012.4,0,97.5,0,17,15.6,17.8,18.7,19.4,0,7.48
29/10/2007 18:20,6.9,208,0,415.9,1008.7,1012.3,1012.3,0,97.6,0,23,15.5,17.7,18.7,19.4,0,7.25
29/10/2007 18:30,6.7,207,0,415.9,1008.7,1012.3,1012.3,0,97.6,0,21,15.4,17.7,18.7,19.4,0,7.14
29/10/2007 18:40,6.7,207,0,415.9,1008.8,1012.4,1012.4,0,97.6,0,22,15.3,17.6,18.7,19.4,0,7.07
29/10/2007 18:50,6.6,207,0,415.9,1008.8,1012.4,1012.4,0,97.6,0,20,15.2,17.6,18.7,19.4,0,7.01
29/10/2007 19:00,6.2,207,0,415.9,1008.8,1012.4,1012.4,0,97.5,0,12,15.1,17.5,18.7,19.4,0,6.59
29/10/2007 19:10,6.1,158,28,415.9,1008.8,1012.4,1012.4,0,97.5,0,23,15.1,17.5,18.7,19.4,3,6.53
29/10/2007 19:20,6.2,113,1,415.9,1008.8,1012.4,1012.4,0,97.5,3,19,15,17.4,18.7,19.4,4,6.62
29/10/2007 19:30,6.2,111,2,415.9,1008.8,1012.4,1012.4,0,97.6,5,21,14.9,17.3,18.6,19.4,6,6.62
29/10/2007 19:40,7,114,6,415.9,1008.9,1012.5,1012.5,0,97.6,5,11,14.8,17.3,18.6,19.4,6,7.39
29/10/2007 19:50,7.5,118,8,415.9,1008.9,1012.5,1012.5,0,97.7,4,11,14.7,17.2,18.6,19.4,6,7.89
29/10/2007 20:00,7.3,123,7,415.9,1009,1012.6,1012.6,0,97.7,3,19,14.7,17.2,18.6,19.4,5,7.64
29/10/2007 20:10,6.8,124,3,415.8,1009,1012.6,1012.6,0,97.6,0,17,14.6,17.1,18.6,19.4,0,7.24
29/10/2007 20:20,6.8,115,9,415.8,1009.2,1012.8,1012.8,0,97.7,1,10,14.5,17.1,18.6,19.4,4,7.21
29/10/2007 20:30,6.4,189,40,415.8,1009.3,1012.9,1012.9,0,97.7,0,24,14.5,17,18.6,19.4,0,6.82
29/10/2007 20:40,6.6,219,0,415.8,1009.4,1013,1013,0,97.7,0,22,14.4,17,18.6,19.4,0,7.02
29/10/2007 20:50,6.5,219,0,415.8,1009.4,1013,1013,0,97.7,0,6,14.4,16.9,18.6,19.4,0,6.91
29/10/2007 21:00,6.3,174,37,415.8,1009.5,1013.1,1013.1,0,97.7,0,22,14.3,16.9,18.6,19.4,0,6.73
29/10/2007 21:10,6.4,184,25,415.8,1009.6,1013.2,1013.2,0,97.7,0,20,14.2,16.8,18.5,19.4,0,6.83
29/10/2007 21:20,6.5,193,15,415.8,1009.6,1013.2,1013.2,0,97.7,0,20,14.2,16.8,18.5,19.4,0,6.92
29/10/2007 21:30,6.8,161,1,415.8,1009.6,1013.2,1013.2,0,97.8,1,22,14.1,16.7,18.5,19.4,3,7.15
29/10/2007 21:40,6.7,179,8,415.8,1009.7,1013.3,1013.3,0,97.8,0,37,14.1,16.7,18.5,19.4,3,7.12
29/10/2007 21:50,7,185,1,415.8,1009.9,1013.5,1013.5,0,97.9,0,53,14.1,16.6,18.5,19.4,1,7.33
29/10/2007 22:00,7.4,185,0,415.8,1010.1,1013.7,1013.7,0,97.9,0,57,14,16.6,18.5,19.4,0,7.73
29/10/2007 22:10,8,208,12,415.8,1010.2,1013.8,1013.8,0,97.9,0,79,14.1,16.5,18.5,19.4,4,8.38
29/10/2007 22:20,8.5,190,11,415.8,1010.2,1013.8,1013.8,0,98,2,95,14.1,16.5,18.4,19.4,4,8.83
29/10/2007 22:30,9.4,155,8,415.8,1010.2,1013.8,1013.8,0,98,4,138,14,16.4,18.4,19.4,5,9.79
29/10/2007 22:40,10.2,150,15,415.8,1010.2,1013.8,1013.8,0,98.1,4,144,14.1,16.4,18.4,19.4,7,10.57
29/10/2007 22:50,10.8,143,16,415.8,1010.3,1013.9,1013.9,0,98,4,165,14.1,16.4,18.4,19.4,6,11.14
29/10/2007 23:00,11.2,199,6,415.8,1010.4,1014,1014,0,97.9,1,227,14.2,16.4,18.4,19.4,4,11.59
29/10/2007 23:10,11.5,243,12,415.8,1010.4,1014,1014,0,97.7,2,207,14.2,16.3,18.4,19.4,4,11.86
29/10/2007 23:20,11.5,232,24,415.8,1010.4,1014,1014,0,97.1,1,187,14.3,16.3,18.3,19.4,4,11.95
29/10/2007 23:30,11.5,160,26,415.8,1010.4,1013.9,1014,0,91.5,1,303,14.4,16.3,18.3,19.4,6,12.85
29/10/2007 23:40,10.2,113,27,415.9,1010.4,1013.9,1014,0,80.1,4,480,14.5,16.2,18.3,19.4,6,13.66
29/10/2007 23:50,9.8,113,16,415.9,1010.5,1014,1014.1,0,74.1,4,518,14.7,16.2,18.3,19.4,7,14.38
30/10/2007 0:00,9.8,137,22,416,1010.4,1013.9,1014,0,72.8,3,526,14.8,16.2,18.3,19.4,5,14.69
30/10/2007 0:10,9.7,88,27,416,1010.5,1014,1014.1,0,71.3,3,556,14.9,16.2,18.3,19.4,7,14.94
30/10/2007 0:20,9.2,158,35,416.1,1010.6,1014.1,1014.2,0,68.7,3,583,15.2,16.2,18.2,19.4,5,14.99
30/10/2007 0:30,9.4,134,34,416.2,1010.7,1014.2,1014.3,0,66.5,4,621,15.4,16.2,18.2,19.4,6,15.64
30/10/2007 0:40,9.7,89,39,416.3,1010.6,1014.1,1014.2,0,65.2,4,665,15.6,16.2,18.2,19.4,6,16.25
30/10/2007 0:50,8.9,12,41,416.3,1010.6,1014.1,1014.2,0,61,5,692,15.9,16.2,18.2,19.4,8,16.5
30/10/2007 1:00,9,33,17,416.4,1010.6,1014.1,1014.2,0,59.8,6,726,16.2,16.2,18.2,19.4,8,16.92
30/10/2007 1:10,8.6,41,26,416.5,1010.7,1014.2,1014.3,0,56.8,5,768,16.5,16.2,18.2,19.4,7,17.33
30/10/2007 1:20,9.4,38,40,416.6,1010.6,1014.1,1014.2,0,56.5,5,849,16.8,16.3,18.1,19.4,10,18.19
30/10/2007 1:30,8.3,116,33,416.6,1010.6,1014.1,1014.2,0,56.1,4,224,17.2,16.3,18.1,19.4,6,17.22
30/10/2007 1:40,8.4,268,86,416.7,1010.5,1014,1014.1,0,57.2,2,288,17.5,16.4,18.1,19.4,5,16.94
30/10/2007 1:50,8.5,316,20,416.7,1010.6,1014.1,1014.2,0,56.6,4,423,17.8,16.4,18.1,19.4,6,17.24
30/10/2007 2:00,8.3,302,30,416.8,1010.6,1014.1,1014.2,0,56.1,3,221,18.1,16.5,18.1,19.4,6,17.14
30/10/2007 2:10,8.6,346,55,416.9,1010.6,1014.1,1014.2,0,53.7,3,560,18.3,16.5,18.1,19.4,5,18.23
30/10/2007 2:20,6.4,269,37,417,1010.6,1014.1,1014.2,0,45.9,4,362,18.5,16.6,18.1,19.4,5,18.24
30/10/2007 2:30,7.3,249,18,417,1010.6,1014.1,1014.2,0,49.3,5,580,18.6,16.7,18,19.4,6,18.17
30/10/2007 2:40,6.7,246,21,417.1,1010.6,1014.1,1014.2,0,45.6,5,511,18.8,16.8,18,19.4,8,18.72
30/10/2007 2:50,9.1,267,25,417.2,1010.6,1014.1,1014.2,0,58,8,257,19,16.8,18,19.4,12,17.53
30/10/2007 3:00,9.4,239,26,417.2,1010.6,1014.1,1014.2,0,60,6,288,19.2,16.9,18,19.4,10,17.31
30/10/2007 3:10,10.2,245,28,417.3,1010.5,1014,1014.1,0,61.7,7,1273,19.4,17,18,19.4,11,17.73
30/10/2007 3:20,10.5,267,24,417.4,1010.5,1014,1014.1,0,56.6,7,1307,19.6,17.1,18,19.4,11,19.37
30/10/2007 3:30,9.7,240,34,417.5,1010.4,1013.9,1014,0,54.6,7,1261,19.8,17.2,18,19.4,12,19.11
30/10/2007 3:40,8.9,245,23,417.6,1010.4,1013.9,1014,0,53.7,8,1062,19.9,17.2,18,19.4,12,18.53
30/10/2007 3:50,10,247,27,417.7,1010.4,1013.9,1014,0,55.6,8,1047,20.1,17.3,18,19.4,13,19.09
30/10/2007 4:00,10.7,242,26,417.9,1010.3,1013.8,1013.9,0,56.6,9,1082,20.4,17.4,18,19.4,15,19.63
30/10/2007 4:10,9,226,59,418,1010.3,1013.8,1013.9,0,53.3,8,627,20.7,17.5,18,19.4,14,18.71
